Text,Emotion
i believed in that left me off balance there have been questions on my heart about the future there have been a few burdens that as i pulled away from this spot left me feeling sorrowful and less than worthy to encourage you,angry
i bid you a fond adieu since i am beginning to feel a bit enraged at the cumulative ignorance of my otherworldly peers and i promised not to be angry,angry
i birthed leo in our quiet calm bedroom feeling amazing empowered and very happy,happy
i bought this one a couple years ago and it makes you feel a little glamorous,neutral
i brought up privately a couple weeks ago that i felt targeted after feeling frustrated and belittled,neutral
i but feel i humiliated him although i dont have this kind of intention of this indignity even at thus of time this person also notthe uniform violatewill become angry,angry
i call company worthy and whether you are feeling skeptical or adventurous i would encourage you to try this while the summer days are still warm,angry
i call someone i feel like i need to at least talk a few minutes to not be rude,neutral
i came back from my best friend s wedding in the south france feeling weepy and depressed after celebrating an amazing event in the most stunning surroundings in the company of some awesome people,sad
i came back to the living room and settled in for a night of football feeling content that our record number of trick or treaters were surely content with their candy and that we probably would not have any more visitors,happy
i came home feeling exhausted and sad,sad
i came home from work today feeling satisfied that work went alright,neutral
i came into this quarter feeling really invigorated and now because of work im back to where i was at the end of spring quarter not sleeping not eating well not taking care of myself not doing good work,neutral
i came out freaked on the brink of tears feeling angry confused ridiculous small,angry
i came to china feeling a little frightened of everything around me,neutral
i came up with the following i m drawing a blank as to what this is called to help me when i am feeling fearful or attacked,neutral
i can admit that im scared that im hurt that im angry and that im trying to stop feeling numb,angry
i can be doing but hadnt because it was easier to feel victimized and depressed,sad
